X                       ,Y                       ,T   
6.660000000000000364e-01,4.800000000000000100e-02,3.383990000000000009e+02
6.840000000000000524e-01,4.800000000000000100e-02,3.383937000000000239e+02
7.019999999999999574e-01,4.800000000000000100e-02,3.383879999999999768e+02
7.199999999999999734e-01,4.800000000000000100e-02,3.383817000000000235e+02
7.379999999999999893e-01,4.800000000000000100e-02,3.383750000000000000e+02
7.560000000000000053e-01,4.800000000000000100e-02,3.383677999999999884e+02
7.740000000000000213e-01,4.800000000000000100e-02,3.383600999999999885e+02
7.920000000000000373e-01,4.800000000000000100e-02,3.383519000000000005e+02
8.100000000000000533e-01,4.800000000000000100e-02,3.383432999999999993e+02
8.279999999999999583e-01,4.800000000000000100e-02,3.383342000000000098e+02
8.459999999999999742e-01,4.800000000000000100e-02,3.383245999999999754e+02
8.639999999999999902e-01,4.800000000000000100e-02,3.383145999999999844e+02
8.820000000000000062e-01,4.800000000000000100e-02,3.383041999999999803e+02
9.000000000000000222e-01,4.800000000000000100e-02,3.382932999999999879e+02
1.799999999999999864e-02,5.399999999999999939e-02,3.355724999999999909e+02
3.599999999999999728e-02,5.399999999999999939e-02,3.355819999999999936e+02
5.399999999999999939e-02,5.399999999999999939e-02,3.355912000000000148e+02
7.199999999999999456e-02,5.399999999999999939e-02,3.356000000000000227e+02
8.999999999999999667e-02,5.399999999999999939e-02,3.356084000000000174e+02
1.079999999999999988e-01,5.399999999999999939e-02,3.356164999999999736e+02
1.260000000000000009e-01,5.399999999999999939e-02,3.356241999999999734e+02
1.439999999999999891e-01,5.399999999999999939e-02,3.356313999999999851e+02
1.620000000000000051e-01,5.399999999999999939e-02,3.356383000000000152e+02
1.799999999999999933e-01,5.399999999999999939e-02,3.356447999999999752e+02
1.980000000000000093e-01,5.399999999999999939e-02,3.356508000000000038e+02
2.159999999999999976e-01,5.399999999999999939e-02,3.356564999999999941e+02
2.340000000000000135e-01,5.399999999999999939e-02,3.356616999999999962e+02
2.520000000000000018e-01,5.399999999999999939e-02,3.356664999999999850e+02
2.700000000000000178e-01,5.399999999999999939e-02,3.356709000000000174e+02
2.879999999999999782e-01,5.399999999999999939e-02,3.356748000000000047e+02
3.059999999999999942e-01,5.399999999999999939e-02,3.356784000000000106e+02
3.240000000000000102e-01,5.399999999999999939e-02,3.356816000000000031e+02
3.420000000000000262e-01,5.399999999999999939e-02,3.356843000000000075e+02
3.599999999999999867e-01,5.399999999999999939e-02,3.356866999999999734e+02
3.780000000000000027e-01,5.399999999999999939e-02,3.356886000000000081e+02
3.960000000000000187e-01,5.399999999999999939e-02,3.356902000000000044e+02
4.139999999999999791e-01,5.399999999999999939e-02,3.356913999999999874e+02
4.319999999999999951e-01,5.399999999999999939e-02,3.356922000000000139e+02
4.500000000000000111e-01,5.399999999999999939e-02,3.356924999999999955e+02
4.680000000000000271e-01,5.399999999999999939e-02,3.356924999999999955e+02
4.859999999999999876e-01,5.399999999999999939e-02,3.356922000000000139e+02
5.040000000000000036e-01,5.399999999999999939e-02,3.356913999999999874e+02
5.220000000000000195e-01,5.399999999999999939e-02,3.356902000000000044e+02
5.400000000000000355e-01,5.399999999999999939e-02,3.356886000000000081e+02
5.580000000000000515e-01,5.399999999999999939e-02,3.356866999999999734e+02
5.759999999999999565e-01,5.399999999999999939e-02,3.356843000000000075e+02
5.939999999999999725e-01,5.399999999999999939e-02,3.356816000000000031e+02
6.119999999999999885e-01,5.399999999999999939e-02,3.356784000000000106e+02
6.300000000000000044e-01,5.399999999999999939e-02,3.356748000000000047e+02
6.480000000000000204e-01,5.399999999999999939e-02,3.356709000000000174e+02
6.660000000000000364e-01,5.399999999999999939e-02,3.356664999999999850e+02
6.840000000000000524e-01,5.399999999999999939e-02,3.356616999999999962e+02
7.019999999999999574e-01,5.399999999999999939e-02,3.356564999999999941e+02
7.199999999999999734e-01,5.399999999999999939e-02,3.356508000000000038e+02
7.379999999999999893e-01,5.399999999999999939e-02,3.356447999999999752e+02
7.560000000000000053e-01,5.399999999999999939e-02,3.356383000000000152e+02
7.740000000000000213e-01,5.399999999999999939e-02,3.356313999999999851e+02
7.920000000000000373e-01,5.399999999999999939e-02,3.356241999999999734e+02
8.100000000000000533e-01,5.399999999999999939e-02,3.356164999999999736e+02
8.279999999999999583e-01,5.399999999999999939e-02,3.356084000000000174e+02
8.459999999999999742e-01,5.399999999999999939e-02,3.356000000000000227e+02
8.639999999999999902e-01,5.399999999999999939e-02,3.355912000000000148e+02
8.820000000000000062e-01,5.399999999999999939e-02,3.355819999999999936e+02
9.000000000000000222e-01,5.399999999999999939e-02,3.355724999999999909e+02
1.799999999999999864e-02,5.999999999999999778e-02,3.330899999999999750e+02
3.599999999999999728e-02,5.999999999999999778e-02,3.330984000000000265e+02
5.399999999999999939e-02,5.999999999999999778e-02,3.331064999999999827e+02
7.199999999999999456e-02,5.999999999999999778e-02,3.331143000000000143e+02
8.999999999999999667e-02,5.999999999999999778e-02,3.331218000000000075e+02
1.079999999999999988e-01,5.999999999999999778e-02,3.331290000000000191e+02
1.260000000000000009e-01,5.999999999999999778e-02,3.331358000000000175e+02
1.439999999999999891e-01,5.999999999999999778e-02,3.331422999999999774e+02
1.620000000000000051e-01,5.999999999999999778e-02,3.331485000000000127e+02
1.799999999999999933e-01,5.999999999999999778e-02,3.331542999999999779e+02
1.980000000000000093e-01,5.999999999999999778e-02,3.331596999999999866e+02
2.159999999999999976e-01,5.999999999999999778e-02,3.331648000000000138e+02
2.340000000000000135e-01,5.999999999999999778e-02,3.331695000000000277e+02
2.520000000000000018e-01,5.999999999999999778e-02,3.331738000000000284e+02
2.700000000000000178e-01,5.999999999999999778e-02,3.331777999999999906e+02
2.879999999999999782e-01,5.999999999999999778e-02,3.331813999999999965e+02
3.059999999999999942e-01,5.999999999999999778e-02,3.331847000000000207e+02
3.240000000000000102e-01,5.999999999999999778e-02,3.331875000000000000e+02
3.420000000000000262e-01,5.999999999999999778e-02,3.331900999999999726e+02
3.599999999999999867e-01,5.999999999999999778e-02,3.331922000000000139e+02
3.780000000000000027e-01,5.999999999999999778e-02,3.331940000000000168e+02
3.960000000000000187e-01,5.999999999999999778e-02,3.331954999999999814e+02
4.139999999999999791e-01,5.999999999999999778e-02,3.331965000000000146e+02
4.319999999999999951e-01,5.999999999999999778e-02,3.331972000000000094e+02
4.500000000000000111e-01,5.999999999999999778e-02,3.331976000000000226e+02
4.680000000000000271e-01,5.999999999999999778e-02,3.331976000000000226e+02
4.859999999999999876e-01,5.999999999999999778e-02,3.331972000000000094e+02
5.040000000000000036e-01,5.999999999999999778e-02,3.331965000000000146e+02
5.220000000000000195e-01,5.999999999999999778e-02,3.331954999999999814e+02
5.400000000000000355e-01,5.999999999999999778e-02,3.331940000000000168e+02
5.580000000000000515e-01,5.999999999999999778e-02,3.331922000000000139e+02
5.759999999999999565e-01,5.999999999999999778e-02,3.331900999999999726e+02
5.939999999999999725e-01,5.999999999999999778e-02,3.331875000000000000e+02
6.119999999999999885e-01,5.999999999999999778e-02,3.331847000000000207e+02
6.300000000000000044e-01,5.999999999999999778e-02,3.331813999999999965e+02
6.480000000000000204e-01,5.999999999999999778e-02,3.331777999999999906e+02
6.660000000000000364e-01,5.999999999999999778e-02,3.331738000000000284e+02
6.840000000000000524e-01,5.999999999999999778e-02,3.331695000000000277e+02
7.019999999999999574e-01,5.999999999999999778e-02,3.331648000000000138e+02
7.199999999999999734e-01,5.999999999999999778e-02,3.331596999999999866e+02
7.379999999999999893e-01,5.999999999999999778e-02,3.331542999999999779e+02
7.560000000000000053e-01,5.999999999999999778e-02,3.331485000000000127e+02
7.740000000000000213e-01,5.999999999999999778e-02,3.331422999999999774e+02
7.920000000000000373e-01,5.999999999999999778e-02,3.331358000000000175e+02
8.100000000000000533e-01,5.999999999999999778e-02,3.331290000000000191e+02
8.279999999999999583e-01,5.999999999999999778e-02,3.331218000000000075e+02
8.459999999999999742e-01,5.999999999999999778e-02,3.331143000000000143e+02
8.639999999999999902e-01,5.999999999999999778e-02,3.331064999999999827e+02
8.820000000000000062e-01,5.999999999999999778e-02,3.330984000000000265e+02
9.000000000000000222e-01,5.999999999999999778e-02,3.330899999999999750e+02
1.799999999999999864e-02,6.600000000000000311e-02,3.308181000000000154e+02
3.599999999999999728e-02,6.600000000000000311e-02,3.308256000000000085e+02
5.399999999999999939e-02,6.600000000000000311e-02,3.308328000000000202e+02
7.199999999999999456e-02,6.600000000000000311e-02,3.308398000000000252e+02
8.999999999999999667e-02,6.600000000000000311e-02,3.308464000000000169e+02
1.079999999999999988e-01,6.600000000000000311e-02,3.308528000000000020e+02
1.260000000000000009e-01,6.600000000000000311e-02,3.308589000000000055e+02
1.439999999999999891e-01,6.600000000000000311e-02,3.308647000000000276e+02
1.620000000000000051e-01,6.600000000000000311e-02,3.308702000000000112e+02
1.799999999999999933e-01,6.600000000000000311e-02,3.308754000000000133e+02
1.980000000000000093e-01,6.600000000000000311e-02,3.308802999999999770e+02
2.159999999999999976e-01,6.600000000000000311e-02,3.308849000000000160e+02
2.340000000000000135e-01,6.600000000000000311e-02,3.308890999999999849e+02
2.520000000000000018e-01,6.600000000000000311e-02,3.308929999999999723e+02
2.700000000000000178e-01,6.600000000000000311e-02,3.308965999999999781e+02
2.879999999999999782e-01,6.600000000000000311e-02,3.308999000000000024e+02
3.059999999999999942e-01,6.600000000000000311e-02,3.309028000000000134e+02
3.240000000000000102e-01,6.600000000000000311e-02,3.309055000000000177e+02
3.420000000000000262e-01,6.600000000000000311e-02,3.309078000000000088e+02
3.599999999999999867e-01,6.600000000000000311e-02,3.309096999999999866e+02
3.780000000000000027e-01,6.600000000000000311e-02,3.309112999999999829e+02
3.960000000000000187e-01,6.600000000000000311e-02,3.309126999999999725e+02
4.139999999999999791e-01,6.600000000000000311e-02,3.309135999999999740e+02
4.319999999999999951e-01,6.600000000000000311e-02,3.309143000000000256e+02
4.500000000000000111e-01,6.600000000000000311e-02,3.309146000000000072e+02
4.680000000000000271e-01,6.600000000000000311e-02,3.309146000000000072e+02
4.859999999999999876e-01,6.600000000000000311e-02,3.309143000000000256e+02
5.040000000000000036e-01,6.600000000000000311e-02,3.309135999999999740e+02
5.220000000000000195e-01,6.600000000000000311e-02,3.309126999999999725e+02
5.400000000000000355e-01,6.600000000000000311e-02,3.309112999999999829e+02
5.580000000000000515e-01,6.600000000000000311e-02,3.309096999999999866e+02
5.759999999999999565e-01,6.600000000000000311e-02,3.309078000000000088e+02
5.939999999999999725e-01,6.600000000000000311e-02,3.309055000000000177e+02
6.119999999999999885e-01,6.600000000000000311e-02,3.309028000000000134e+02
6.300000000000000044e-01,6.600000000000000311e-02,3.308999000000000024e+02
6.480000000000000204e-01,6.600000000000000311e-02,3.308965999999999781e+02
6.660000000000000364e-01,6.600000000000000311e-02,3.308929999999999723e+02
6.840000000000000524e-01,6.600000000000000311e-02,3.308890999999999849e+02
7.019999999999999574e-01,6.600000000000000311e-02,3.308849000000000160e+02
7.199999999999999734e-01,6.600000000000000311e-02,3.308802999999999770e+02
7.379999999999999893e-01,6.600000000000000311e-02,3.308754000000000133e+02
7.560000000000000053e-01,6.600000000000000311e-02,3.308702000000000112e+02
7.740000000000000213e-01,6.600000000000000311e-02,3.308647000000000276e+02
7.920000000000000373e-01,6.600000000000000311e-02,3.308589000000000055e+02
8.100000000000000533e-01,6.600000000000000311e-02,3.308528000000000020e+02
8.279999999999999583e-01,6.600000000000000311e-02,3.308464000000000169e+02
8.459999999999999742e-01,6.600000000000000311e-02,3.308398000000000252e+02
8.639999999999999902e-01,6.600000000000000311e-02,3.308328000000000202e+02
8.820000000000000062e-01,6.600000000000000311e-02,3.308256000000000085e+02
9.000000000000000222e-01,6.600000000000000311e-02,3.308181000000000154e+02
1.799999999999999864e-02,7.199999999999999456e-02,3.287334999999999923e+02
3.599999999999999728e-02,7.199999999999999456e-02,3.287402000000000157e+02
5.399999999999999939e-02,7.199999999999999456e-02,3.287466999999999757e+02
7.199999999999999456e-02,7.199999999999999456e-02,3.287529000000000110e+02
8.999999999999999667e-02,7.199999999999999456e-02,3.287588999999999828e+02
1.079999999999999988e-01,7.199999999999999456e-02,3.287645999999999731e+02
1.260000000000000009e-01,7.199999999999999456e-02,3.287699999999999818e+02
1.439999999999999891e-01,7.199999999999999456e-02,3.287753000000000156e+02
1.620000000000000051e-01,7.199999999999999456e-02,3.287801999999999794e+02
1.799999999999999933e-01,7.199999999999999456e-02,3.287848999999999933e+02
1.980000000000000093e-01,7.199999999999999456e-02,3.287891999999999939e+02
2.159999999999999976e-01,7.199999999999999456e-02,3.287932999999999879e+02
2.340000000000000135e-01,7.199999999999999456e-02,3.287971999999999753e+02
2.520000000000000018e-01,7.199999999999999456e-02,3.288007000000000062e+02
2.700000000000000178e-01,7.199999999999999456e-02,3.288039999999999736e+02
2.879999999999999782e-01,7.199999999999999456e-02,3.288068999999999846e+02
3.059999999999999942e-01,7.199999999999999456e-02,3.288095999999999890e+02
3.240000000000000102e-01,7.199999999999999456e-02,3.288118999999999801e+02
3.420000000000000262e-01,7.199999999999999456e-02,3.288140000000000214e+02
3.599999999999999867e-01,7.199999999999999456e-02,3.288158000000000243e+02
3.780000000000000027e-01,7.199999999999999456e-02,3.288172999999999888e+02
3.960000000000000187e-01,7.199999999999999456e-02,3.288184999999999718e+02
4.139999999999999791e-01,7.199999999999999456e-02,3.288193999999999733e+02
4.319999999999999951e-01,7.199999999999999456e-02,3.288199999999999932e+02
4.500000000000000111e-01,7.199999999999999456e-02,3.288201999999999998e+02
4.680000000000000271e-01,7.199999999999999456e-02,3.288201999999999998e+02
4.859999999999999876e-01,7.199999999999999456e-02,3.288199999999999932e+02
5.040000000000000036e-01,7.199999999999999456e-02,3.288193999999999733e+02
5.220000000000000195e-01,7.199999999999999456e-02,3.288184999999999718e+02
5.400000000000000355e-01,7.199999999999999456e-02,3.288172999999999888e+02
5.580000000000000515e-01,7.199999999999999456e-02,3.288158000000000243e+02
5.759999999999999565e-01,7.199999999999999456e-02,3.288140000000000214e+02
5.939999999999999725e-01,7.199999999999999456e-02,3.288118999999999801e+02
6.119999999999999885e-01,7.199999999999999456e-02,3.288095999999999890e+02
6.300000000000000044e-01,7.199999999999999456e-02,3.288068999999999846e+02
6.480000000000000204e-01,7.199999999999999456e-02,3.288039999999999736e+02
6.660000000000000364e-01,7.199999999999999456e-02,3.288007000000000062e+02
6.840000000000000524e-01,7.199999999999999456e-02,3.287971999999999753e+02
7.019999999999999574e-01,7.199999999999999456e-02,3.287932999999999879e+02
7.199999999999999734e-01,7.199999999999999456e-02,3.287891999999999939e+02
7.379999999999999893e-01,7.199999999999999456e-02,3.287848999999999933e+02
7.560000000000000053e-01,7.199999999999999456e-02,3.287801999999999794e+02
7.740000000000000213e-01,7.199999999999999456e-02,3.287753000000000156e+02
7.920000000000000373e-01,7.199999999999999456e-02,3.287699999999999818e+02
8.100000000000000533e-01,7.199999999999999456e-02,3.287645999999999731e+02
8.279999999999999583e-01,7.199999999999999456e-02,3.287588999999999828e+02
8.459999999999999742e-01,7.199999999999999456e-02,3.287529000000000110e+02
8.639999999999999902e-01,7.199999999999999456e-02,3.287466999999999757e+02
8.820000000000000062e-01,7.199999999999999456e-02,3.287402000000000157e+02
9.000000000000000222e-01,7.199999999999999456e-02,3.287334999999999923e+02
